match_id,mqi_score,mqi_tier,mqi_explanation,primary_drag,comp_competitiveness,comp_skill_balance,comp_quit_penalty,comp_comeback_factor,skill_gap,normalized_skill_gap,score_diff_abs,match_competitiveness,comeback_flag,home_win,home_goals,away_goals,time_bucket,day_of_week,is_weekend
1,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,0,9,6,morning,Tuesday,0
2900,79.9,Good,MQI: 79.9 (Good) | Competitiveness: 71 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,100.0,100,15.0,0.0,0.0,5,0.7058823529411764,0,0,3,8,afternoon,Wednesday,0
2901,89.43,Elite,MQI: 89.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,0,1,6,5,afternoon,Thursday,0
2902,76.5,Good,MQI: 76.5 (Good) | Competitiveness: 65 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,6,0.6470588235294117,0,1,9,3,morning,Friday,0
2903,77.07,Good,MQI: 77.1 (Good) | Competitiveness: 82 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,3,0.8235294117647058,0,0,3,6,evening,Saturday,1
2904,94.36,Elite,MQI: 94.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,1,1,7,8,afternoon,Sunday,1
2905,71.19,Good,MQI: 71.2 (Good) | Competitiveness: 59 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,76.92307692307693,100,15.0,0.5999999999999996,0.2307692307692306,7,0.5882352941176471,0,0,5,12,night,Monday,0
2906,96.28,Elite,MQI: 96.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,85.0,0.0,0.0,1,0.9411764705882352,1,1,8,7,afternoon,Tuesday,0
2907,93.9,Elite,MQI: 93.9 (Elite) | Competitiveness: 100 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,100.0,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,0,1.0,1,1,7,7,night,Wednesday,0
2908,77.52,Good,MQI: 77.5 (Good) | Competitiveness: 76 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,4,0.7647058823529411,0,1,7,3,night,Thursday,0
2909,87.51,Elite,MQI: 87.5 (Elite) | Competitiveness: 94 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,76.92307692307692,100,65.0,0.6000000000000005,0.2307692307692309,1,0.9411764705882352,0,0,3,4,evening,Friday,0
2910,75.6,Good,MQI: 75.6 (Good) | Competitiveness: 76 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,4,0.7647058823529411,0,1,4,8,afternoon,Saturday,1
2911,92.89,Elite,MQI: 92.9 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,1,0,6,4,afternoon,Sunday,1
2912,81.37,Elite,MQI: 81.4 (Elite) | Competitiveness: 76 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,100.0,100,15.0,0.0,0.0,4,0.7647058823529411,0,0,6,10,afternoon,Monday,0
2913,91.36,Elite,MQI: 91.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,0,1,4,5,night,Tuesday,0
2914,79.9,Good,MQI: 79.9 (Good) | Competitiveness: 71 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,100.0,100,15.0,0.0,0.0,5,0.7058823529411764,0,0,8,3,afternoon,Wednesday,0
2915,76.05,Good,MQI: 76.0 (Good) | Competitiveness: 71 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,5,0.7058823529411764,0,0,5,10,afternoon,Thursday,0
2916,80.37,Elite,MQI: 80.4 (Elite) | Competitiveness: 88 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,69.23076923076925,100,40.0,0.7999999999999998,0.3076923076923075,2,0.8823529411764706,0,0,7,5,morning,Friday,0
2917,93.28,Elite,MQI: 93.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,65.0,0.0,0.0,1,0.9411764705882352,0,0,9,8,morning,Saturday,1
2918,66.32,Good,MQI: 66.3 (Good) | Competitiveness: 47 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,47.05882352941176,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,9,0.4705882352941176,0,1,11,2,morning,Sunday,1
2919,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,1,10,8,afternoon,Monday,0
2920,94.75,Elite,MQI: 94.8 (Elite) | Competitiveness: 100 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,100.0,100,65.0,0.0,0.0,0,1.0,0,1,5,5,night,Tuesday,0
2921,78.99,Good,MQI: 79.0 (Good) | Competitiveness: 82 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,3,0.8235294117647058,0,1,5,2,evening,Wednesday,0
2922,92.89,Elite,MQI: 92.9 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,1,1,4,6,morning,Thursday,0
2923,92.83,Elite,MQI: 92.8 (Elite) | Competitiveness: 100 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,0,1.0,0,1,7,7,afternoon,Friday,0
2924,88.06,Elite,MQI: 88.1 (Elite) | Competitiveness: 88 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,100.0,100,40.0,0.0,0.0,2,0.8823529411764706,0,0,4,6,night,Saturday,1
2925,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,0,7,9,afternoon,Sunday,1
2926,94.75,Elite,MQI: 94.8 (Elite) | Competitiveness: 100 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,100.0,100,65.0,0.0,0.0,0,1.0,0,0,6,6,morning,Monday,0
2927,91.36,Elite,MQI: 91.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,0,0,3,4,afternoon,Tuesday,0
2928,75.6,Good,MQI: 75.6 (Good) | Competitiveness: 76 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,4,0.7647058823529411,0,0,8,4,evening,Wednesday,0
2929,82.29,Elite,MQI: 82.3 (Elite) | Competitiveness: 88 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,76.92307692307692,100,40.0,0.6000000000000005,0.2307692307692309,2,0.8823529411764706,0,1,6,8,afternoon,Thursday,0
2930,88.98,Elite,MQI: 89.0 (Elite) | Competitiveness: 100 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,76.92307692307692,100,65.0,0.6000000000000005,0.2307692307692309,0,1.0,0,1,5,5,night,Friday,0
2931,81.37,Elite,MQI: 81.4 (Elite) | Competitiveness: 76 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,100.0,100,15.0,0.0,0.0,4,0.7647058823529411,0,1,6,10,afternoon,Saturday,1
2932,81.37,Elite,MQI: 81.4 (Elite) | Competitiveness: 76 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,100.0,100,15.0,0.0,0.0,4,0.7647058823529411,0,1,6,2,afternoon,Sunday,1
2933,72.66,Good,MQI: 72.7 (Good) | Competitiveness: 65 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,76.92307692307693,100,15.0,0.5999999999999996,0.2307692307692306,6,0.6470588235294117,0,0,7,13,evening,Monday,0
2934,59.08,Average,MQI: 59.1 (Average) | Competitiveness: 41 | Skill Balance: 46 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,41.17647058823529,46.15384615384615,100,15.0,1.4000000000000004,0.5384615384615384,10,0.4117647058823529,0,0,5,15,evening,Tuesday,0
2935,92.43,Elite,MQI: 92.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,94.11764705882352,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,1,1,7,6,evening,Wednesday,0
2936,96.28,Elite,MQI: 96.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,85.0,0.0,0.0,1,0.9411764705882352,1,0,6,5,morning,Thursday,0
2937,89.43,Elite,MQI: 89.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,0,0,6,7,night,Friday,0
2938,71.19,Good,MQI: 71.2 (Good) | Competitiveness: 59 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,76.92307692307693,100,15.0,0.5999999999999996,0.2307692307692306,7,0.5882352941176471,0,1,9,2,afternoon,Saturday,1
2939,90.9,Elite,MQI: 90.9 (Elite) | Competitiveness: 100 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,0,1.0,0,0,5,5,evening,Sunday,1
2940,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,0,5,2,night,Monday,0
2941,72.2,Good,MQI: 72.2 (Good) | Competitiveness: 71 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,69.23076923076921,100,15.0,0.8000000000000007,0.3076923076923079,5,0.7058823529411764,0,1,10,5,night,Tuesday,0
2942,82.29,Elite,MQI: 82.3 (Elite) | Competitiveness: 88 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,76.92307692307692,100,40.0,0.6000000000000005,0.2307692307692309,2,0.8823529411764706,0,0,10,8,evening,Wednesday,0
2943,73.68,Good,MQI: 73.7 (Good) | Competitiveness: 76 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,4,0.7647058823529411,0,0,8,12,afternoon,Thursday,0
2944,74.58,Good,MQI: 74.6 (Good) | Competitiveness: 65 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,6,0.6470588235294117,0,0,13,7,evening,Friday,0
2945,91.42,Elite,MQI: 91.4 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Competitiveness,Competitiveness,82.35294117647058,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,1,0,4,1,morning,Saturday,1
2946,79.44,Good,MQI: 79.4 (Good) | Competitiveness: 76 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,4,0.7647058823529411,0,1,6,2,night,Sunday,1
2947,63.38,Average,MQI: 63.4 (Average) | Competitiveness: 35 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,35.29411764705882,69.23076923076921,100,15.0,0.8000000000000007,0.3076923076923079,11,0.3529411764705882,0,1,12,1,night,Monday,0
2948,68.36,Good,MQI: 68.4 (Good) | Competitiveness: 71 | Skill Balance: 54 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,53.846153846153854,100,15.0,1.2000000000000002,0.4615384615384615,5,0.7058823529411764,0,0,6,11,night,Tuesday,0
2949,75.15,Good,MQI: 75.2 (Good) | Competitiveness: 82 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,69.23076923076921,100,15.0,0.8000000000000007,0.3076923076923079,3,0.8235294117647058,0,0,4,7,night,Wednesday,0
2950,94.75,Elite,MQI: 94.8 (Elite) | Competitiveness: 100 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,100.0,100,65.0,0.0,0.0,0,1.0,0,1,8,8,morning,Thursday,0
2951,92.83,Elite,MQI: 92.8 (Elite) | Competitiveness: 100 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,0,1.0,0,1,4,4,morning,Friday,0
2952,82.84,Elite,MQI: 82.8 (Elite) | Competitiveness: 82 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,100.0,100,15.0,0.0,0.0,3,0.8235294117647058,0,0,3,6,afternoon,Saturday,1
2953,71.64,Good,MQI: 71.6 (Good) | Competitiveness: 53 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,8,0.5294117647058824,0,0,2,10,night,Sunday,1
2954,93.28,Elite,MQI: 93.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,65.0,0.0,0.0,1,0.9411764705882352,0,1,7,8,night,Monday,0
2955,79.44,Good,MQI: 79.4 (Good) | Competitiveness: 76 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,4,0.7647058823529411,0,0,6,10,evening,Tuesday,0
2956,94.75,Elite,MQI: 94.8 (Elite) | Competitiveness: 100 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,100.0,100,65.0,0.0,0.0,0,1.0,0,0,5,5,night,Wednesday,0
2957,93.9,Elite,MQI: 93.9 (Elite) | Competitiveness: 100 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,100.0,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,0,1.0,1,1,8,8,night,Thursday,0
2958,73.11,Good,MQI: 73.1 (Good) | Competitiveness: 59 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,7,0.5882352941176471,0,0,7,14,morning,Friday,0
2959,78.99,Good,MQI: 79.0 (Good) | Competitiveness: 82 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,3,0.8235294117647058,0,1,9,6,evening,Saturday,1
2960,77.07,Good,MQI: 77.1 (Good) | Competitiveness: 82 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,3,0.8235294117647058,0,0,5,8,afternoon,Sunday,1
2961,94.81,Elite,MQI: 94.8 (Elite) | Competitiveness: 88 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,100.0,100,85.0,0.0,0.0,2,0.8823529411764706,1,0,2,4,morning,Monday,0
2962,97.75,Elite,MQI: 97.8 (Elite) | Competitiveness: 100 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,100.0,100.0,100,85.0,0.0,0.0,0,1.0,1,1,4,4,evening,Tuesday,0
2963,94.75,Elite,MQI: 94.8 (Elite) | Competitiveness: 100 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,100.0,100,65.0,0.0,0.0,0,1.0,0,1,4,4,evening,Wednesday,0
2964,76.96,Good,MQI: 77.0 (Good) | Competitiveness: 59 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,100.0,100,15.0,0.0,0.0,7,0.5882352941176471,0,0,7,14,night,Thursday,0
2965,79.44,Good,MQI: 79.4 (Good) | Competitiveness: 76 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,4,0.7647058823529411,0,1,6,2,evening,Friday,0
2966,72.2,Good,MQI: 72.2 (Good) | Competitiveness: 71 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,69.23076923076921,100,15.0,0.8000000000000007,0.3076923076923079,5,0.7058823529411764,0,0,6,11,evening,Saturday,1
2967,66.32,Good,MQI: 66.3 (Good) | Competitiveness: 47 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,47.05882352941176,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,9,0.4705882352941176,0,0,1,10,morning,Sunday,1
2968,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,1,6,9,morning,Monday,0
2969,71.19,Good,MQI: 71.2 (Good) | Competitiveness: 59 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,7,0.5882352941176471,0,0,4,11,evening,Tuesday,0
2970,69.72,Good,MQI: 69.7 (Good) | Competitiveness: 53 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,8,0.5294117647058824,0,1,10,2,morning,Wednesday,0
2971,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,1,11,9,night,Thursday,0
2972,77.52,Good,MQI: 77.5 (Good) | Competitiveness: 76 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,4,0.7647058823529411,0,0,7,3,evening,Friday,0
